F2Expression_id	permalink	label_it	label_en	creation_event	language	title	right	physical_carrier	cite_as	referenced_entity
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq93/text	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq93/text	"Raimondi, Giuseppe. Testo manoscritto, ""Pubblicita economica : anno 1914 : Resto del carlino"""	"Raimondi, Giuseppe. Manuscript text, ""Pubblicita economica : anno 1914 : Resto del carlino"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq93/creation	http://id.loc.gov/vocabulary/iso639-2/ita	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq93/title	https://w3id.org/ficlitdl/right/all-rights-reserved	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq93/object	Raimondi, Giuseppe. 1959. Quaderno manoscritto. Fondo Giuseppe Raimondi, Biblioteca Ezio Raimondi, Università di Bologna. RDq 93, FR.A QUADERNI.1 1959 1.	
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1967/rdq229/text	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1967/rdq229/text	"Raimondi, Giuseppe. Testo manoscritto, ""Otto acquerelli di Cezanne. 24.5.1967 ; Crepuscolo di uno scrittore : (Scott Fitzgerald). 2.6.1967"""	"Raimondi, Giuseppe. Manuscript text, ""Otto acquerelli di Cezanne. 24.5.1967 ; Crepuscolo di uno scrittore : (Scott Fitzgerald). 2.6.1967"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1967/rdq229/creation	http://id.loc.gov/vocabulary/iso639-2/ita	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1967/rdq229/title ;; https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1967/rdq229/title	https://w3id.org/ficlitdl/right/all-rights-reserved	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1967/rdq229/object	Raimondi, Giuseppe. 1967. Quaderno manoscritto. Fondo Giuseppe Raimondi, Biblioteca Ezio Raimondi, Università di Bologna. RDq 229, FR.A QUADERNI.1 1967 3.	https://w3id.org/ficlitdl/person/f-scott-fitzgerald ;; https://w3id.org/ficlitdl/person/paul-cezanne
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1968/rdq247/text	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1968/rdq247/text	"Raimondi, Giuseppe. Testo manoscritto, ""Giornate romane. 21.10.1968 ; Un poco di neve : racconto. 15.12.968"""	"Raimondi, Giuseppe. Manuscript text, ""Giornate romane. 21.10.1968 ; Un poco di neve : racconto. 15.12.968"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1968/rdq247/creation	http://id.loc.gov/vocabulary/iso639-2/ita	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1968/rdq247/title	https://w3id.org/ficlitdl/right/all-rights-reserved	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1968/rdq247/object	Raimondi, Giuseppe. 1968. Quaderno manoscritto. Fondo Giuseppe Raimondi, Biblioteca Ezio Raimondi, Università di Bologna. RDq 247, FR.A QUADERNI.1 1968 11.	
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1971/rdq265/text	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1971/rdq265/text	"Raimondi, Giuseppe. Testo manoscritto, ""La visita di capodanno"""	"Raimondi, Giuseppe. Manuscript text, ""La visita di capodanno"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1971/rdq265/creation	http://id.loc.gov/vocabulary/iso639-2/ita	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1971/rdq265/title	https://w3id.org/ficlitdl/right/all-rights-reserved	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1971/rdq265/object	Raimondi, Giuseppe. 1971. Quaderno manoscritto. Fondo Giuseppe Raimondi, Biblioteca Ezio Raimondi, Università di Bologna. RDq 265, FR.A QUADERNI.1 1971 1.	
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1967/rdq234/text	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1967/rdq234/text	"Raimondi, Giuseppe. Testo manoscritto, ""Una rosa per Nerval. 5.12.967 ; Variazione sul bianco. 31.12.967"""	"Raimondi, Giuseppe. Manuscript text, ""Una rosa per Nerval. 5.12.967 ; Variazione sul bianco. 31.12.967"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1967/rdq234/creation	http://id.loc.gov/vocabulary/iso639-2/ita	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1967/rdq234/title	https://w3id.org/ficlitdl/right/all-rights-reserved	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1967/rdq234/object	Raimondi, Giuseppe. 1967. Quaderno manoscritto. Fondo Giuseppe Raimondi, Biblioteca Ezio Raimondi, Università di Bologna. RDq 234, FR.A QUADERNI.1 1967 8.	https://w3id.org/ficlitdl/person/gerard-de-nerval
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1964/rdq199/text	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1964/rdq199/text	"Raimondi, Giuseppe. Testo manoscritto, ""Mostra dell'arte romana nell'Italia settentrionale. 26.9.64 ; La natura morta a Napoli, 1. 10.10.64 ; Id. id. id. 2."""	"Raimondi, Giuseppe. Manuscript text, ""Mostra dell'arte romana nell'Italia settentrionale. 26.9.64 ; La natura morta a Napoli, 1. 10.10.64 ; Id. id. id. 2."""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1964/rdq199/creation	http://id.loc.gov/vocabulary/iso639-2/ita	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1964/rdq199/title	https://w3id.org/ficlitdl/right/all-rights-reserved	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1964/rdq199/object	Raimondi, Giuseppe. 1964. Quaderno manoscritto. Fondo Giuseppe Raimondi, Biblioteca Ezio Raimondi, Università di Bologna. RDq 199, FR.A QUADERNI.1 1964 9.	
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1961/rdq151/text	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1961/rdq151/text	"Raimondi, Giuseppe. Testo manoscritto, ""Verga nel paesaggio siciliano ; Gli artisti nel loro studio. 20.12.961"""	"Raimondi, Giuseppe. Manuscript text, ""Verga nel paesaggio siciliano ; Gli artisti nel loro studio. 20.12.961"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1961/rdq151/creation	http://id.loc.gov/vocabulary/iso639-2/ita	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1961/rdq151/title ;; https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1961/rdq151/title	https://w3id.org/ficlitdl/right/all-rights-reserved	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1961/rdq151/object	Raimondi, Giuseppe. 1961. Quaderno manoscritto. Fondo Giuseppe Raimondi, Biblioteca Ezio Raimondi, Università di Bologna. RDq 151, FR.A QUADERNI.1 1961 21.	https://w3id.org/ficlitdl/person/giovanni-verga ;; https://w3id.org/ficlitdl/person/jackson-pollock
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1958/rdq86/text	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1958/rdq86/text	"Raimondi, Giuseppe. Testo manoscritto, ""Sotto Villa Aldini. (Agosto 1958) ; I viaggi di Brandi. (8.9.58)"""	"Raimondi, Giuseppe. Manuscript text, ""Sotto Villa Aldini. (Agosto 1958) ; I viaggi di Brandi. (8.9.58)"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1958/rdq86/creation	http://id.loc.gov/vocabulary/iso639-2/ita	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1958/rdq86/title	https://w3id.org/ficlitdl/right/all-rights-reserved	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1958/rdq86/object	Raimondi, Giuseppe. 1958. Quaderno manoscritto. Fondo Giuseppe Raimondi, Biblioteca Ezio Raimondi, Università di Bologna. RDq 86, FR.A QUADERNI.1 1958 16.	https://w3id.org/ficlitdl/person/cesare-brandi
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1955/rdq29/text	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1955/rdq29/text	"Raimondi, Giuseppe. Testo manoscritto, ""Valigia delle Indie"""	"Raimondi, Giuseppe. Manuscript text, ""Valigia delle Indie"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1955/rdq29/creation	http://id.loc.gov/vocabulary/iso639-2/ita	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1955/rdq29/title	https://w3id.org/ficlitdl/right/all-rights-reserved	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1955/rdq29/object	Raimondi, Giuseppe. 1955. Quaderno manoscritto. Fondo Giuseppe Raimondi, Biblioteca Ezio Raimondi, Università di Bologna. RDq 29, FR.A QUADERNI.1 1955 14.	https://w3id.org/ficlitdl/person/camillo-sbarbaro
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq187/text	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq187/text	"Raimondi, Giuseppe. Testo manoscritto, ""L'anno di Delacroix, il '63. 26.10.1963 ; Colloqui con Berenson. 7.11.63 ; Gli inglesi a Firenze : (i disegni di Horm). 12.11.63"""	"Raimondi, Giuseppe. Manuscript text, ""L'anno di Delacroix, il '63. 26.10.1963 ; Colloqui con Berenson. 7.11.63 ; Gli inglesi a Firenze : (i disegni di Horm). 12.11.63"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq187/creation	http://id.loc.gov/vocabulary/iso639-2/ita	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq187/title ;; https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq187/title	https://w3id.org/ficlitdl/right/all-rights-reserved	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq187/object	Raimondi, Giuseppe. 1963. Quaderno manoscritto. Fondo Giuseppe Raimondi, Biblioteca Ezio Raimondi, Università di Bologna. RDq 187, FR.A QUADERNI.1 1963 18.	https://w3id.org/ficlitdl/person/eugene-delacroix ;; https://w3id.org/ficlitdl/person/bernard-berenson
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1964/rdq196/text	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1964/rdq196/text	"Raimondi, Giuseppe. Testo manoscritto, """"Le rameau de Salzbourg"". 29.5.64"""	"Raimondi, Giuseppe. Manuscript text, """"Le rameau de Salzbourg"". 29.5.64"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1964/rdq196/creation	http://id.loc.gov/vocabulary/iso639-2/ita	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1964/rdq196/title	https://w3id.org/ficlitdl/right/all-rights-reserved	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1964/rdq196/object	Raimondi, Giuseppe. 1964. Quaderno manoscritto. Fondo Giuseppe Raimondi, Biblioteca Ezio Raimondi, Università di Bologna. RDq 196, FR.A QUADERNI.1 1964 6.	
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1967/rdq236/text	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1967/rdq236/text	"Raimondi, Giuseppe. Testo manoscritto, ""Meryon e Baudelaire. 29.8.967 ; Sono ritornati i colombi : (il Novellino). 29.9.967"""	"Raimondi, Giuseppe. Manuscript text, ""Meryon e Baudelaire. 29.8.967 ; Sono ritornati i colombi : (il Novellino). 29.9.967"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1967/rdq236/creation	http://id.loc.gov/vocabulary/iso639-2/ita	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1967/rdq236/title ;; https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1967/rdq236/title	https://w3id.org/ficlitdl/right/all-rights-reserved	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1967/rdq236/object	Raimondi, Giuseppe. 1967. Quaderno manoscritto. Fondo Giuseppe Raimondi, Biblioteca Ezio Raimondi, Università di Bologna. RDq 236, FR.A QUADERNI.1 1967 [10] .	https://w3id.org/ficlitdl/person/charles-baudelaire ;; https://w3id.org/ficlitdl/person/charles-meryon
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq105/text	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq105/text	"Raimondi, Giuseppe. Testo manoscritto, ""Storie d'amore. 28.6.1959 ; Il caso ""Henri Michaux"". 10.7.959"""	"Raimondi, Giuseppe. Manuscript text, ""Storie d'amore. 28.6.1959 ; Il caso ""Henri Michaux"". 10.7.959"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq105/creation	http://id.loc.gov/vocabulary/iso639-2/ita	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq105/title	https://w3id.org/ficlitdl/right/all-rights-reserved	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq105/object	Raimondi, Giuseppe. 1959. Quaderno manoscritto. Fondo Giuseppe Raimondi, Biblioteca Ezio Raimondi, Università di Bologna. RDq 105, FR.A QUADERNI.1 1959 13.	https://w3id.org/ficlitdl/person/henri-michaux
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1967/rdq235/text	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1967/rdq235/text	"Raimondi, Giuseppe. Testo manoscritto, ""L'estate di San Martino. 10.12.967 ; Fuga in bianco. 19.12.967. 30.12.967 ; Domenica al mare. 26.12.967"""	"Raimondi, Giuseppe. Manuscript text, ""L'estate di San Martino. 10.12.967 ; Fuga in bianco. 19.12.967. 30.12.967 ; Domenica al mare. 26.12.967"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1967/rdq235/creation	http://id.loc.gov/vocabulary/iso639-2/ita	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1967/rdq235/title	https://w3id.org/ficlitdl/right/all-rights-reserved	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1967/rdq235/object	Raimondi, Giuseppe. 1967. Quaderno manoscritto. Fondo Giuseppe Raimondi, Biblioteca Ezio Raimondi, Università di Bologna. RDq 235, FR.A QUADERNI.1 1967 9.	
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq172/text	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq172/text	"Raimondi, Giuseppe. Testo manoscritto, ""Un incontro sul porto. (16.1.1963) ; La mostra bolognese di Piranesi. (28.1.1963)"""	"Raimondi, Giuseppe. Manuscript text, ""Un incontro sul porto. (16.1.1963) ; La mostra bolognese di Piranesi. (28.1.1963)"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq172/creation	http://id.loc.gov/vocabulary/iso639-2/ita	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq172/title	https://w3id.org/ficlitdl/right/all-rights-reserved	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq172/object	Raimondi, Giuseppe. 1963. Quaderno manoscritto. Fondo Giuseppe Raimondi, Biblioteca Ezio Raimondi, Università di Bologna. RDq 172, FR.A QUADERNI.1 1963 2.	https://w3id.org/ficlitdl/person/giovanni-battista-piranesi
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1972/rdq282/text	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1972/rdq282/text	"Raimondi, Giuseppe. Testo manoscritto, ""Una vita con Blaise Pascal. 20.10.1972"""	"Raimondi, Giuseppe. Manuscript text, ""Una vita con Blaise Pascal. 20.10.1972"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1972/rdq282/creation	http://id.loc.gov/vocabulary/iso639-2/ita	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1972/rdq282/title	https://w3id.org/ficlitdl/right/all-rights-reserved	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1972/rdq282/object	Raimondi, Giuseppe. 1972. Quaderno manoscritto. Fondo Giuseppe Raimondi, Biblioteca Ezio Raimondi, Università di Bologna. RDq 282, FR.A QUADERNI.1 1972 [09] .	https://w3id.org/ficlitdl/person/blaise-pascal
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1961/rdq131/text	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1961/rdq131/text	"Raimondi, Giuseppe. Testo manoscritto, ""Almanacchi, almanacchi nuovi, lunari nuovi. 10.1.1961 ; Vita e pittura di Ottone Rosai. 20.1.1961"""	"Raimondi, Giuseppe. Manuscript text, ""Almanacchi, almanacchi nuovi, lunari nuovi. 10.1.1961 ; Vita e pittura di Ottone Rosai. 20.1.1961"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1961/rdq131/creation	http://id.loc.gov/vocabulary/iso639-2/ita	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1961/rdq131/title ;; https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1961/rdq131/title	https://w3id.org/ficlitdl/right/all-rights-reserved	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1961/rdq131/object	Raimondi, Giuseppe. 1961. Quaderno manoscritto. Fondo Giuseppe Raimondi, Biblioteca Ezio Raimondi, Università di Bologna. RDq 131, FR.A QUADERNI.1 1961 1.	https://w3id.org/ficlitdl/person/ottone-rosai ;; https://w3id.org/ficlitdl/person/vita
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq110/text	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq110/text	"Raimondi, Giuseppe. Testo manoscritto, ""Il fiorentino Mazzoni. (5.10.1959) ; Interni di Vuillard. (4.11.1959) ; Estate di San Martino. (10.11.1959)"""	"Raimondi, Giuseppe. Manuscript text, ""Il fiorentino Mazzoni. (5.10.1959) ; Interni di Vuillard. (4.11.1959) ; Estate di San Martino. (10.11.1959)"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq110/creation	http://id.loc.gov/vocabulary/iso639-2/ita	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq110/title ;; https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq110/title	https://w3id.org/ficlitdl/right/all-rights-reserved	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq110/object	Raimondi, Giuseppe. 1959. Quaderno manoscritto. Fondo Giuseppe Raimondi, Biblioteca Ezio Raimondi, Università di Bologna. RDq 110, FR.A QUADERNI.1 1959 19.	https://w3id.org/ficlitdl/person/sebastiano-mazzoni ;; https://w3id.org/ficlitdl/person/edouard-vuillard
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1958/rdq73/text	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1958/rdq73/text	"Raimondi, Giuseppe. Testo manoscritto, ""Una quadreria sotto i binari ; La terza pagina. Febbraio 1958"""	"Raimondi, Giuseppe. Manuscript text, ""Una quadreria sotto i binari ; La terza pagina. Febbraio 1958"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1958/rdq73/creation	http://id.loc.gov/vocabulary/iso639-2/ita	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1958/rdq73/title	https://w3id.org/ficlitdl/right/all-rights-reserved	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1958/rdq73/object	Raimondi, Giuseppe. 1958. Quaderno manoscritto. Fondo Giuseppe Raimondi, Biblioteca Ezio Raimondi, Università di Bologna. RDq 73, FR.A QUADERNI.1 1958 4.	
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1958/rdq81/text	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1958/rdq81/text	"Raimondi, Giuseppe. Testo manoscritto, ""Di alcune date ; Gerard de Nerval"""	"Raimondi, Giuseppe. Manuscript text, ""Di alcune date ; Gerard de Nerval"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1958/rdq81/creation	http://id.loc.gov/vocabulary/iso639-2/ita	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1958/rdq81/title	https://w3id.org/ficlitdl/right/all-rights-reserved	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1958/rdq81/object	Raimondi, Giuseppe. 1958. Quaderno manoscritto. Fondo Giuseppe Raimondi, Biblioteca Ezio Raimondi, Università di Bologna. RDq 81, FR.A QUADERNI.1 1958 12.	https://w3id.org/ficlitdl/person/gerard-de-nerval
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq164/text	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq164/text	"Raimondi, Giuseppe. Testo manoscritto, ""Odilon Redon, il pittore visionario. 16.7.1962 ; L'armeno Arshile Gorky. 27.7.62 ; Viaggio a Bassano. 3.8.1962"""	"Raimondi, Giuseppe. Manuscript text, ""Odilon Redon, il pittore visionario. 16.7.1962 ; L'armeno Arshile Gorky. 27.7.62 ; Viaggio a Bassano. 3.8.1962"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq164/creation	http://id.loc.gov/vocabulary/iso639-2/ita	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq164/title ;; https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq164/title	https://w3id.org/ficlitdl/right/all-rights-reserved	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq164/object	Raimondi, Giuseppe. 1962. Quaderno manoscritto. Fondo Giuseppe Raimondi, Biblioteca Ezio Raimondi, Università di Bologna. RDq 164, FR.A QUADERNI.1 1962 12.	https://w3id.org/ficlitdl/person/odilon-redon ;; https://w3id.org/ficlitdl/person/arshile-gorky
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1970/rdq262/text	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1970/rdq262/text	"Raimondi, Giuseppe. Testo manoscritto, ""La scarpetta di porcellana : racconto. 16.6.1970"""	"Raimondi, Giuseppe. Manuscript text, ""La scarpetta di porcellana : racconto. 16.6.1970"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1970/rdq262/creation	http://id.loc.gov/vocabulary/iso639-2/ita	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1970/rdq262/title	https://w3id.org/ficlitdl/right/all-rights-reserved	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1970/rdq262/object	Raimondi, Giuseppe. 1970. Quaderno manoscritto. Fondo Giuseppe Raimondi, Biblioteca Ezio Raimondi, Università di Bologna. RDq 262, FR.A QUADERNI.1 1970 4.	
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1954/rdq13/text	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1954/rdq13/text	"Raimondi, Giuseppe. Testo manoscritto, ""Rimbaud. Novembre 1954"""	"Raimondi, Giuseppe. Manuscript text, ""Rimbaud. Novembre 1954"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1954/rdq13/creation	http://id.loc.gov/vocabulary/iso639-2/ita	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1954/rdq13/title	https://w3id.org/ficlitdl/right/all-rights-reserved	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1954/rdq13/object	Raimondi, Giuseppe. 1954. Quaderno manoscritto. Fondo Giuseppe Raimondi, Biblioteca Ezio Raimondi, Università di Bologna. RDq 13, FR.A QUADERNI.1 1954 14.	https://w3id.org/ficlitdl/person/arthur-rimbaud
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1954/rdq10/text	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1954/rdq10/text	"Raimondi, Giuseppe. Testo manoscritto, ""Dare & avere : giugno 1954"""	"Raimondi, Giuseppe. Manuscript text, ""Dare & avere : giugno 1954"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1954/rdq10/creation	http://id.loc.gov/vocabulary/iso639-2/ita	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1954/rdq10/title ;; https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1954/rdq10/title ;; https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1954/rdq10/title ;; https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1954/rdq10/title	https://w3id.org/ficlitdl/right/all-rights-reserved	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1954/rdq10/object	Raimondi, Giuseppe. 1954. Quaderno manoscritto. Fondo Giuseppe Raimondi, Biblioteca Ezio Raimondi, Università di Bologna. RDq 10, FR.A QUADERNI.1 1954 11.	https://w3id.org/ficlitdl/person/vincenzo-cardarelli ;; https://w3id.org/ficlitdl/person/lorenzo-montano ;; https://w3id.org/ficlitdl/person/t-e-lawrence ;; https://w3id.org/ficlitdl/person/ernest-hemingway
