RoleInTime_id	permalink	label_it	label_en	related_expression	role
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1954/rdq2/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1954/rdq2/author	"Giuseppe Raimondi, autore del testo manoscritto ""Argomenti per i racconti : 2. volume. 1954"""	"Giuseppe Raimondi, author of the manuscript text ""Argomenti per i racconti : 2. volume. 1954"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1954/rdq2/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq168/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq168/author	"Giuseppe Raimondi, autore del testo manoscritto ""La Cronaca Bottrigari. 21.11.1962 ; ""Frontespizio"" per il Compianto della citta di Parigi. 24.11.962 ; La raccolta Berenson. 28.11.962 ; Il Giacometti di Palma Bucarelli. 2.12.1962"""	"Giuseppe Raimondi, author of the manuscript text ""La Cronaca Bottrigari. 21.11.1962 ; ""Frontespizio"" per il Compianto della citta di Parigi. 24.11.962 ; La raccolta Berenson. 28.11.962 ; Il Giacometti di Palma Bucarelli. 2.12.1962"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq168/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1966/rdq226/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1966/rdq226/author	"Giuseppe Raimondi, autore del testo manoscritto ""1. Un pensiero di Leopardi : (Zibaldone, 2. vol.). 23.9.966 ; 2. Nota su Carlo Porta romantico e realista. 3.10.1966 ; 3. L'inverno di Dante. 13.10.1966"""	"Giuseppe Raimondi, author of the manuscript text ""1. Un pensiero di Leopardi : (Zibaldone, 2. vol.). 23.9.966 ; 2. Nota su Carlo Porta romantico e realista. 3.10.1966 ; 3. L'inverno di Dante. 13.10.1966"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1966/rdq226/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1965/rdq213/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1965/rdq213/author	"Giuseppe Raimondi, autore del testo manoscritto ""Un Leopardi tascabile. 16.11.1965"""	"Giuseppe Raimondi, author of the manuscript text ""Un Leopardi tascabile. 16.11.1965"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1965/rdq213/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1954/rdq7/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1954/rdq7/author	"Giuseppe Raimondi, autore del testo manoscritto ""Varie. Febbraio, marzo 1954"""	"Giuseppe Raimondi, author of the manuscript text ""Varie. Febbraio, marzo 1954"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1954/rdq7/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1956/rdq34/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1956/rdq34/author	"Giuseppe Raimondi, autore del testo manoscritto ""Valigia e altro (progetti) : gennaio 1956"""	"Giuseppe Raimondi, author of the manuscript text ""Valigia e altro (progetti) : gennaio 1956"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1956/rdq34/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1954/rdq6/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1954/rdq6/author	"Giuseppe Raimondi, autore del testo manoscritto ""L'osteria di Paderno : Racconti. (1954)"""	"Giuseppe Raimondi, author of the manuscript text ""L'osteria di Paderno : Racconti. (1954)"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1954/rdq6/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1961/rdq145/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1961/rdq145/author	"Giuseppe Raimondi, autore del testo manoscritto ""La mostra di Giovanni Romagnoli. Agosto 1961"""	"Giuseppe Raimondi, author of the manuscript text ""La mostra di Giovanni Romagnoli. Agosto 1961"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1961/rdq145/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1957/rdq69/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1957/rdq69/author	"Giuseppe Raimondi, autore del testo manoscritto ""Varie. (Dicembre 1957)"""	"Giuseppe Raimondi, author of the manuscript text ""Varie. (Dicembre 1957)"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1957/rdq69/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1954/rdq13/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1954/rdq13/author	"Giuseppe Raimondi, autore del testo manoscritto ""Rimbaud. Novembre 1954"""	"Giuseppe Raimondi, author of the manuscript text ""Rimbaud. Novembre 1954"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1954/rdq13/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1956/rdq49/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1956/rdq49/author	"Giuseppe Raimondi, autore del testo manoscritto ""Un pittore a Bologna : Germano Passarelli (1928)"""	"Giuseppe Raimondi, author of the manuscript text ""Un pittore a Bologna : Germano Passarelli (1928)"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1956/rdq49/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1974/rdq294/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1974/rdq294/author	"Giuseppe Raimondi, autore del testo manoscritto ""Il guantaio : racconto"""	"Giuseppe Raimondi, author of the manuscript text ""Il guantaio : racconto"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1974/rdq294/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1954/rdq15/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1954/rdq15/author	"Giuseppe Raimondi, autore del testo manoscritto ""Un mitragliamento. 27 dic. 1954"""	"Giuseppe Raimondi, author of the manuscript text ""Un mitragliamento. 27 dic. 1954"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1954/rdq15/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq160/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq160/author	"Giuseppe Raimondi, autore del testo manoscritto ""Evviva il gas. 18.4.62 ; Della memoria dei fatti lontani. 26.4.962"""	"Giuseppe Raimondi, author of the manuscript text ""Evviva il gas. 18.4.62 ; Della memoria dei fatti lontani. 26.4.962"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq160/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1972/rdq283/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1972/rdq283/author	"Giuseppe Raimondi, autore del testo manoscritto ""Era piovuto a sangue. 2.12.972 ; La casa di Ensor a Ostenda. 6.12.972"""	"Giuseppe Raimondi, author of the manuscript text ""Era piovuto a sangue. 2.12.972 ; La casa di Ensor a Ostenda. 6.12.972"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1972/rdq283/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1969/rdq254/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1969/rdq254/author	"Giuseppe Raimondi, autore del testo manoscritto ""Luca orologiaio : racconto. 21.7.969 ; Le sorelle. 31.8.969"""	"Giuseppe Raimondi, author of the manuscript text ""Luca orologiaio : racconto. 21.7.969 ; Le sorelle. 31.8.969"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1969/rdq254/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1968/rdq248/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1968/rdq248/author	"Giuseppe Raimondi, autore del testo manoscritto ""Rio Maggiore : 2. parte. 30.10.1968 ; Incontro al parco. 1.11.1968"""	"Giuseppe Raimondi, author of the manuscript text ""Rio Maggiore : 2. parte. 30.10.1968 ; Incontro al parco. 1.11.1968"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1968/rdq248/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1956/rdq50/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1956/rdq50/author	"Giuseppe Raimondi, autore del testo manoscritto ""Belgio"""	"Giuseppe Raimondi, author of the manuscript text ""Belgio"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1956/rdq50/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1976/rdq304/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1976/rdq304/author	"Giuseppe Raimondi, autore del testo manoscritto ""La sera d'ottobre con Charles Baudelaire : ultima versione. 18.10.76"""	"Giuseppe Raimondi, author of the manuscript text ""La sera d'ottobre con Charles Baudelaire : ultima versione. 18.10.76"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1976/rdq304/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1961/rdq138/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1961/rdq138/author	"Giuseppe Raimondi, autore del testo manoscritto ""I viaggi di Ungaretti. 25.3.1961 ; L'Africa di Rimbaud. 20.3.1961"""	"Giuseppe Raimondi, author of the manuscript text ""I viaggi di Ungaretti. 25.3.1961 ; L'Africa di Rimbaud. 20.3.1961"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1961/rdq138/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1972/rdq285/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1972/rdq285/author	"Giuseppe Raimondi, autore del testo manoscritto ""Il giardino di casa. 22.3.1972 ; La cedoletta di carta gialla. 5.4.1972 ; L'uomo per terra : (Cristo)"""	"Giuseppe Raimondi, author of the manuscript text ""Il giardino di casa. 22.3.1972 ; La cedoletta di carta gialla. 5.4.1972 ; L'uomo per terra : (Cristo)"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1972/rdq285/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1958/rdq80/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1958/rdq80/author	"Giuseppe Raimondi, autore del testo manoscritto ""La trattoria dei cacciatori ; Ritorno a Pontecchio. Maggio 1958"""	"Giuseppe Raimondi, author of the manuscript text ""La trattoria dei cacciatori ; Ritorno a Pontecchio. Maggio 1958"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1958/rdq80/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1957/rdq65/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1957/rdq65/author	"Giuseppe Raimondi, autore del testo manoscritto ""Articoli vari. Ottobre 1957"""	"Giuseppe Raimondi, author of the manuscript text ""Articoli vari. Ottobre 1957"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1957/rdq65/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1968/rdq244/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1968/rdq244/author	"Giuseppe Raimondi, autore del testo manoscritto ""La strada di Palmanova : racconto. 23.4.1968 ; Il ritratto del ragazzo : racconto. 28.4.1968 ; Taccuino nuovo : (Le nevi dell'altro anno, La strada di Marradi). 1. maggio 1968"""	"Giuseppe Raimondi, author of the manuscript text ""La strada di Palmanova : racconto. 23.4.1968 ; Il ritratto del ragazzo : racconto. 28.4.1968 ; Taccuino nuovo : (Le nevi dell'altro anno, La strada di Marradi). 1. maggio 1968"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1968/rdq244/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1972/rdq280/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1972/rdq280/author	"Giuseppe Raimondi, autore del testo manoscritto ""Le finestre. 9 ottobre 1972"""	"Giuseppe Raimondi, author of the manuscript text ""Le finestre. 9 ottobre 1972"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1972/rdq280/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq163/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq163/author	"Giuseppe Raimondi, autore del testo manoscritto ""Il classicismo del Seicento in Italia e la pittura di paesaggio"""	"Giuseppe Raimondi, author of the manuscript text ""Il classicismo del Seicento in Italia e la pittura di paesaggio"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq163/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1961/rdq149/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1961/rdq149/author	"Giuseppe Raimondi, autore del testo manoscritto ""I disegni di Lea Colliva. Novembre 1961"""	"Giuseppe Raimondi, author of the manuscript text ""I disegni di Lea Colliva. Novembre 1961"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1961/rdq149/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1957/rdq64/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1957/rdq64/author	"Giuseppe Raimondi, autore del testo manoscritto ""Le poesie di Pasternak ; Diario fiammingo ; Contemporanei di Baudelaire. Settembre 1957"""	"Giuseppe Raimondi, author of the manuscript text ""Le poesie di Pasternak ; Diario fiammingo ; Contemporanei di Baudelaire. Settembre 1957"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1957/rdq64/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1954/rdq1/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1954/rdq1/author	"Giuseppe Raimondi, autore del testo manoscritto ""Argomenti per i racconti. 1954 : (2. volume)"""	"Giuseppe Raimondi, author of the manuscript text ""Argomenti per i racconti. 1954 : (2. volume)"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1954/rdq1/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1955/rdq22/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1955/rdq22/author	"Giuseppe Raimondi, autore del testo manoscritto ""La valigia delle Indie"""	"Giuseppe Raimondi, author of the manuscript text ""La valigia delle Indie"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1955/rdq22/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1964/rdq192/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1964/rdq192/author	"Giuseppe Raimondi, autore del testo manoscritto ""Carpaccio narratore della realta. 16.1.1964 ; L'inverno. 20.1.1964 ; Vite immaginarie. 22.1.1964"""	"Giuseppe Raimondi, author of the manuscript text ""Carpaccio narratore della realta. 16.1.1964 ; L'inverno. 20.1.1964 ; Vite immaginarie. 22.1.1964"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1964/rdq192/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1969/rdq252/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1969/rdq252/author	"Giuseppe Raimondi, autore del testo manoscritto ""Racconto di notte. 13-18 aprile 1969"""	"Giuseppe Raimondi, author of the manuscript text ""Racconto di notte. 13-18 aprile 1969"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1969/rdq252/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1960/rdq122/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1960/rdq122/author	"Giuseppe Raimondi, autore del testo manoscritto ""Quattro litografie di Soffici"""	"Giuseppe Raimondi, author of the manuscript text ""Quattro litografie di Soffici"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1960/rdq122/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1967/rdq233/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1967/rdq233/author	"Giuseppe Raimondi, autore del testo manoscritto ""Monsieur Ingres. 29.11.67"""	"Giuseppe Raimondi, author of the manuscript text ""Monsieur Ingres. 29.11.67"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1967/rdq233/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq187/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq187/author	"Giuseppe Raimondi, autore del testo manoscritto ""L'anno di Delacroix, il '63. 26.10.1963 ; Colloqui con Berenson. 7.11.63 ; Gli inglesi a Firenze : (i disegni di Horm). 12.11.63"""	"Giuseppe Raimondi, author of the manuscript text ""L'anno di Delacroix, il '63. 26.10.1963 ; Colloqui con Berenson. 7.11.63 ; Gli inglesi a Firenze : (i disegni di Horm). 12.11.63"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq187/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1957/rdq60/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1957/rdq60/author	"Giuseppe Raimondi, autore del testo manoscritto ""Valigia e varie. Luglio 1957"""	"Giuseppe Raimondi, author of the manuscript text ""Valigia e varie. Luglio 1957"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1957/rdq60/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1957/rdq67/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1957/rdq67/author	"Giuseppe Raimondi, autore del testo manoscritto ""Valigia e altre cose"""	"Giuseppe Raimondi, author of the manuscript text ""Valigia e altre cose"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1957/rdq67/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq135/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq135/author	"Giuseppe Raimondi, autore del testo manoscritto ""Una tragedia ad Anversa ; Jouhandeau, un figlio della Chiesa. 20.9.1959"""	"Giuseppe Raimondi, author of the manuscript text ""Una tragedia ad Anversa ; Jouhandeau, un figlio della Chiesa. 20.9.1959"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq135/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1966/rdq221/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1966/rdq221/author	"Giuseppe Raimondi, autore del testo manoscritto ""Il Monsieur Teste di Longanesi. 12.4.1966 ; Gustavo Courbet in edicola. 23.4.966 ; Saluto a Carlo Carra. 27.4.966"""	"Giuseppe Raimondi, author of the manuscript text ""Il Monsieur Teste di Longanesi. 12.4.1966 ; Gustavo Courbet in edicola. 23.4.966 ; Saluto a Carlo Carra. 27.4.966"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1966/rdq221/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1974/rdq295/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1974/rdq295/author	"Giuseppe Raimondi, autore del testo manoscritto ""Francesco Arcangeli nel trigesimo della morte. 27 febbraio 1974"""	"Giuseppe Raimondi, author of the manuscript text ""Francesco Arcangeli nel trigesimo della morte. 27 febbraio 1974"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1974/rdq295/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1961/rdq148/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1961/rdq148/author	"Giuseppe Raimondi, autore del testo manoscritto ""Un proletario al Louvre ; Al museo Rodin"""	"Giuseppe Raimondi, author of the manuscript text ""Un proletario al Louvre ; Al museo Rodin"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1961/rdq148/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1973/rdq287/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1973/rdq287/author	"Giuseppe Raimondi, autore del testo manoscritto ""Un angelo nella citta. 10 settembre 1973"""	"Giuseppe Raimondi, author of the manuscript text ""Un angelo nella citta. 10 settembre 1973"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1973/rdq287/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1970/rdq260/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1970/rdq260/author	"Giuseppe Raimondi, autore del testo manoscritto ""Le parole : racconto. 5.3.1970 ; Mezzo secolo di ricordi. 10.3.1970 ; Lo scultore toscano : (V. Venturi). 14.3.1970"""	"Giuseppe Raimondi, author of the manuscript text ""Le parole : racconto. 5.3.1970 ; Mezzo secolo di ricordi. 10.3.1970 ; Lo scultore toscano : (V. Venturi). 14.3.1970"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1970/rdq260/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1961/rdq146/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1961/rdq146/author	"Giuseppe Raimondi, autore del testo manoscritto ""Gustave Moreau al Louvre ; Il quartiere di Pascal ; La cucina di Chardin"""	"Giuseppe Raimondi, author of the manuscript text ""Gustave Moreau al Louvre ; Il quartiere di Pascal ; La cucina di Chardin"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1961/rdq146/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1971/rdq268/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1971/rdq268/author	"Giuseppe Raimondi, autore del testo manoscritto ""Quasi una favola : racconto. 13.11.71 ; Il cavallino bianco : racconto. 8.2.1972"""	"Giuseppe Raimondi, author of the manuscript text ""Quasi una favola : racconto. 13.11.71 ; Il cavallino bianco : racconto. 8.2.1972"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1971/rdq268/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1964/rdq195/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1964/rdq195/author	"Giuseppe Raimondi, autore del testo manoscritto ""La venexiana. 2.3.1964 ; Il Savoldo pittore bresciano. 9.3.964 ; L'oro di Pasqua. 25.3.964"""	"Giuseppe Raimondi, author of the manuscript text ""La venexiana. 2.3.1964 ; Il Savoldo pittore bresciano. 9.3.964 ; L'oro di Pasqua. 25.3.964"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1964/rdq195/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1965/rdq204/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1965/rdq204/author	"Giuseppe Raimondi, autore del testo manoscritto ""La vecchia centrale termica. Aprile 965"""	"Giuseppe Raimondi, author of the manuscript text ""La vecchia centrale termica. Aprile 965"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1965/rdq204/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq180/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq180/author	"Giuseppe Raimondi, autore del testo manoscritto ""Giulio Carpioni ""introverso e imprevedibile"""""	"Giuseppe Raimondi, author of the manuscript text ""Giulio Carpioni ""introverso e imprevedibile"""""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq180/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq112/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq112/author	"Giuseppe Raimondi, autore del testo manoscritto ""Natale fuori di casa : (Il collaudo) ; Corazzini : (Valigia delle Indie ; Dialogo dei cani"""	"Giuseppe Raimondi, author of the manuscript text ""Natale fuori di casa : (Il collaudo) ; Corazzini : (Valigia delle Indie ; Dialogo dei cani"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq112/text	http://purl.org/spar/pro/author
